TimeStep,Vel,Enc1,Enc2,SteerDegCmd,SteerDegMega,Stepper,State,X,Y,YawDeg,CurrentSeg,UturnActive,UturnDir
58,0.1524909047282425,-33564,29349,0,0,0.0,APPROACHING,1.6577763762880968,0.5,0.0,0,False,
59,0.14740787457063442,-33564,29349,0,0,0.0,APPROACHING,1.6725171637451604,0.5,0.0,0,False,
60,0.14249427875161325,-33564,29349,0,0,0.0,APPROACHING,1.6867665916203216,0.5,0.0,0,False,
61,0.13774446945989283,-33564,29349,0,0,0.0,APPROACHING,1.700541038566311,0.5,0.0,0,False,
62,0.13315298714456308,-33564,29349,0,0,0.0,APPROACHING,1.7138563372807671,0.5,0.0,0,False,
63,0.12871455423974432,-34542,30246,0,0,0.0,APPROACHING,1.7267277927047415,0.5,0.0,0,False,
64,0.12442406909841952,-34542,30246,0,0,0.0,APPROACHING,1.7391701996145834,0.5,0.0,0,False,
65,0.12027660012847224,-34542,30246,0,0,0.0,APPROACHING,1.7511978596274307,0.5,0.0,0,False,
66,0.1162673801241898,-34542,30246,0,0,0.0,APPROACHING,1.7628245976398498,0.5,0.0,0,False,
67,0.11239180078671679,-34542,30246,0,0,0.0,APPROACHING,1.7740637777185215,0.5,0.0,0,False,
68,0.10864540742715954,-34542,30246,0,0,0.0,APPROACHING,1.7849283184612375,0.5,0.0,0,False,
69,0.10502389384625421,-34542,30246,0,0,0.0,APPROACHING,1.795430707845863,0.5,0.0,0,False,
70,0.10152309738471242,-34542,30246,0,0,0.0,APPROACHING,1.8055830175843341,0.5,0.0,0,False,
71,0.09813899413855531,-34542,30246,0,0,0.0,APPROACHING,1.8153969169981896,0.5,0.0,0,False,
72,0.09486769433393683,-34542,30246,0,0,0.0,APPROACHING,1.8248836864315834,0.5,0.0,0,False,
73,0.09170543785613891,-34542,30246,0,0,0.0,APPROACHING,1.8340542302171974,0.5,0.0,0,False,
74,0.08864858992760091,-34542,30246,0,0,0.0,APPROACHING,1.8429190892099574,0.5,0.0,0,False,
75,0.08569363693001425,-34542,30246,0,0,0.0,APPROACHING,1.8514884529029587,0.5,0.0,0,False,
76,0.08283718236568047,-34542,30246,0,0,0.0,APPROACHING,1.8597721711395268,0.5,0.0,0,False,
77,0.08007594295349113,-35360,31012,0,0,0.0,APPROACHING,1.8677797654348758,0.5,0.0,0,False,
78,0.07740674485504145,-35360,31012,0,0,0.0,APPROACHING,1.87552043992038,0.5,0.0,0,False,
79,0.07482652002654004,-35360,31012,0,0,0.0,APPROACHING,1.883003091923034,0.5,0.0,0,False,
80,0.07233230269232202,-35360,31012,0,0,0.0,APPROACHING,1.8902363221922662,0.5,0.0,0,False,
81,0.0699212259359113,-35360,31012,0,0,0.0,APPROACHING,1.8972284447858574,0.5,0.0,0,False,
82,0.06759051840471424,-35360,31012,0,0,0.0,APPROACHING,1.9039874966263288,0.5,0.0,0,False,
83,0.06533750112455709,-35360,31012,0,0,0.0,APPROACHING,1.9105212467387844,0.5,0.0,0,False,
84,0.06315958442040523,-35360,31012,0,0,0.0,APPROACHING,1.916837205180825,0.5,0.0,0,False,
85,0.06105426493972507,-35360,31012,0,0,0.0,APPROACHING,1.9229426316747975,0.5,0.0,0,False,
86,0.05901912277506754,-35360,31012,0,0,0.0,APPROACHING,1.9288445439523043,0.5,0.0,0,False,
87,0.05705181868256526,-35360,31012,0,0,0.0,APPROACHING,1.9345497258205608,0.5,0.0,0,False,
88,0.055150091393146417,-35360,31012,0,0,0.0,APPROACHING,1.9400647349598754,0.5,0.0,0,False,
89,0.0533117550133749,-35360,31012,0,0,0.0,APPROACHING,1.9453959104612129,0.5,0.0,0,False,
90,0.05153469651292908,-35360,31012,0,0,0.0,APPROACHING,1.9505493801125058,0.5,0.0,0,False,
91,0.04981687329583144,-35360,31012,0,0,0.0,APPROACHING,1.955531067442089,0.5,0.0,0,False,
92,0.04815631085263705,-35915,31552,0,0,0.0,APPROACHING,1.9603466985273525,0.5,0.0,0,False,
93,0.04655110049088251,-35915,31552,0,0,0.0,APPROACHING,1.965001808576441,0.5,0.0,0,False,
94,0.04499939714118639,-35915,31552,0,0,0.0,APPROACHING,1.9695017482905595,0.5,0.0,0,False,
95,0.04349941723648021,-35915,31552,0,0,0.0,APPROACHING,1.9738516900142076,0.5,0.0,0,False,
96,0.04204943666193084,-35915,31552,0,0,0.0,APPROACHING,1.9780566336804006,0.5,0.0,0,False,
97,0.04064778877319983,-35915,31552,0,0,0.0,APPROACHING,1.9821214125577207,0.5,0.0,0,False,
98,0.0,-35915,31552,0,0,0.0,STOPPING,1.9821214125577207,0.5,0.0,0,False,
99,0.0,-35915,31552,0,0,0.0,STOPPING,1.9821214125577207,0.5,0.0,0,False,
100,0.0,-35915,31552,0,0,0.0,STOPPING,1.9821214125577207,0.5,0.0,0,False,
101,0.0,-35915,31552,0,0,0.0,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
102,0.0,-35915,31552,0,0,0.045454545454545456,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
103,0.0,-35915,31552,0,0,0.09090909090909091,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
104,0.0,-35915,31552,0,0,0.13636363636363638,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
105,0.0,-35915,31552,0,0,0.18181818181818182,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
106,0.0,-35915,31552,0,0,0.22727272727272727,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
107,0.0,-36077,31749,0,0,0.2727272727272727,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
108,0.0,-36077,31749,0,0,0.3181818181818181,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
109,0.0,-36077,31749,0,0,0.3636363636363636,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
110,0.0,-36077,31749,0,0,0.409090909090909,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
111,0.0,-36077,31749,0,0,0.4545454545454545,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
112,0.0,-36077,31749,0,0,0.4999999999999999,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
113,0.0,-36077,31749,0,0,0.5454545454545454,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
114,0.0,-36077,31749,0,0,0.5909090909090908,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
115,0.0,-36077,31749,0,0,0.6363636363636364,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
116,0.0,-36077,31749,0,0,0.6818181818181819,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
117,0.0,-36077,31749,0,0,0.7272727272727274,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
118,0.0,-36077,31749,0,0,0.7727272727272728,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
119,0.0,-36077,31749,0,0,0.8181818181818183,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
120,0.0,-36077,31749,0,0,0.8636363636363639,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
121,0.0,-36077,31749,0,0,0.9090909090909092,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
122,0.0,-36077,31749,0,0,0.9545454545454547,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
123,0.0,-36077,31749,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
124,0.0,-36077,31749,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
125,0.0,-36077,31749,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
126,0.0,-36077,31749,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
127,0.0,-36077,31749,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
128,0.0,-36077,31749,0,0,1.0,BENIH_DORONG,1.9821214125577207,0.5,0.0,0,False,
129,0.0,-36077,31749,0,0,1.0,HOLDING,1.9821214125577207,0.5,0.0,0,False,
130,0.0,-36077,31749,0,0,1.0,HOLDING,1.9821214125577207,0.5,0.0,0,False,
131,0.0,-36077,31749,0,0,1.0,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
132,0.0,-36077,31749,0,0,0.9545454545454546,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
133,0.0,-36077,31749,0,0,0.9090909090909091,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
134,0.0,-36077,31749,0,0,0.8636363636363636,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
135,0.0,-36077,31749,0,0,0.8181818181818181,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
136,0.0,-36077,31749,0,0,0.7727272727272727,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
137,0.0,-36077,31749,0,0,0.7272727272727273,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
138,0.0,-36077,31749,0,0,0.6818181818181819,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
139,0.0,-36077,31749,0,0,0.6363636363636365,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
140,0.0,-36077,31749,0,0,0.590909090909091,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
141,0.0,-36077,31749,0,0,0.5454545454545455,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
142,0.0,-36077,31749,0,0,0.5000000000000001,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
143,0.0,-36077,31749,0,0,0.4545454545454546,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
144,0.0,-36077,31749,0,0,0.40909090909090917,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
145,0.0,-36077,31749,0,0,0.36363636363636365,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
146,0.0,-36077,31749,0,0,0.3181818181818181,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
147,0.0,-36077,31749,0,0,0.2727272727272726,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
148,0.0,-36077,31749,0,0,0.22727272727272718,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
149,0.0,-36077,31749,0,0,0.18181818181818166,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
150,0.0,-36077,31749,0,0,0.13636363636363613,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
151,0.0,-36077,31749,0,0,0.09090909090909083,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
152,0.0,-36077,31749,0,0,0.0454545454545453,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
153,0.0,-36077,31749,0,0,0.0,WAITING,1.9821214125577207,0.5,0.0,0,False,
154,0.0,-36077,31749,0,0,0.0,WAITING,1.9821214125577207,0.5,0.0,0,False,
155,0.0,-36077,31749,0,0,0.0,MOVING,1.9821214125577207,0.5,0.0,0,False,
156,0.2,-36077,31749,0,0,0.0,MOVING,2.0021214125577207,0.5,0.0,0,False,
157,0.2,-36077,31749,0,0,0.0,MOVING,2.0221214125577207,0.5,0.0,0,False,
158,0.2,-36077,31749,0,0,0.0,MOVING,2.0421214125577207,0.5,0.0,0,False,
159,0.2,-36077,31749,0,0,0.0,MOVING,2.0621214125577207,0.5,0.0,0,False,
160,0.2,-36077,31749,0,0,0.0,MOVING,2.0821214125577208,0.5,0.0,0,False,
161,0.2,-36077,31749,0,0,0.0,MOVING,2.102121412557721,0.5,0.0,0,False,
162,0.2,-36077,31749,0,0,0.0,MOVING,2.122121412557721,0.5,0.0,0,False,
163,0.2,-36077,31749,0,0,0.0,MOVING,2.142121412557721,0.5,0.0,0,False,
164,0.2,-36397,32044,0,0,0.0,MOVING,2.162121412557721,0.5,0.0,0,False,
165,0.2,-36397,32044,0,0,0.0,MOVING,2.182121412557721,0.5,0.0,0,False,
166,0.2,-36397,32044,0,0,0.0,MOVING,2.202121412557721,0.5,0.0,0,False,
167,0.2,-36397,32044,0,0,0.0,MOVING,2.222121412557721,0.5,0.0,0,False,
168,0.2,-36397,32044,0,0,0.0,MOVING,2.242121412557721,0.5,0.0,0,False,
169,0.2,-36397,32044,0,0,0.0,MOVING,2.262121412557721,0.5,0.0,0,False,
170,0.2,-36397,32044,0,0,0.0,MOVING,2.282121412557721,0.5,0.0,0,False,
171,0.2,-36397,32044,0,0,0.0,MOVING,2.302121412557721,0.5,0.0,0,False,
172,0.2,-36397,32044,0,0,0.0,APPROACHING,2.322121412557721,0.5,0.0,0,False,
173,0.19262619581409313,-36397,32044,0,0,0.0,APPROACHING,2.34138403213913,0.5,0.0,0,False,
174,0.1862053226202901,-36397,32044,0,0,0.0,APPROACHING,2.360004564401159,0.5,0.0,0,False,
175,0.1799984785329471,-36397,32044,0,0,0.0,APPROACHING,2.378004412254454,0.5,0.0,0,False,
176,0.1739985292485155,-36397,32044,0,0,0.0,APPROACHING,2.3954042651793053,0.5,0.0,0,False,
177,0.16819857827356505,-36397,32044,0,0,0.0,APPROACHING,2.412224123006662,0.5,0.0,0,False,
178,0.1625919589977795,-36397,32044,0,0,0.0,APPROACHING,2.42848331890644,0.5,0.0,0,False,
179,0.15717222703118683,-37469,33048,0,0,0.0,APPROACHING,2.4442005416095585,0.5,0.0,0,False,
180,0.15193315279681396,-37469,33048,0,0,0.0,APPROACHING,2.45939385688924,0.5,0.0,0,False,
181,0.14686871437025348,-37469,33048,0,0,0.0,APPROACHING,2.4740807283262654,0.5,0.0,0,False,
182,0.14197309055791169,-37469,33048,0,0,0.0,APPROACHING,2.4882780373820563,0.5,0.0,0,False,
183,0.13724065420598136,-37469,33048,0,0,0.0,APPROACHING,2.5020021028026544,0.5,0.0,0,False,
184,0.13266596573244865,-37469,33048,0,0,0.0,APPROACHING,2.5152686993758993,0.5,0.0,0,False,
185,0.12824376687470038,-37469,33048,0,0,0.0,APPROACHING,2.528093076063369,0.5,0.0,0,False,
186,0.12396897464554378,-37469,33048,0,0,0.0,APPROACHING,2.5404899735279236,0.5,0.0,0,False,
187,0.11983667549069227,-37469,33048,0,0,0.0,APPROACHING,2.552473641076993,0.5,0.0,0,False,
188,0.11584211964100254,-37469,33048,0,0,0.0,APPROACHING,2.564057853041093,0.5,0.0,0,False,
189,0.11198071565296917,-37469,33048,0,0,0.0,APPROACHING,2.57525592460639,0.5,0.0,0,False,
190,0.10824802513120346,-37469,33048,0,0,0.0,APPROACHING,2.5860807271195103,0.5,0.0,0,False,
191,0.10463975762683003,-37469,33048,0,0,0.0,APPROACHING,2.5965447028821935,0.5,0.0,0,False,
192,0.10115176570593563,-37469,33048,0,0,0.0,APPROACHING,2.606659879452787,0.5,0.0,0,False,
193,0.09778004018240444,-37469,33048,0,0,0.0,APPROACHING,2.6164378834710273,0.5,0.0,0,False,
194,0.09452070550965769,-38375,33873,0,0,0.0,APPROACHING,2.6258899540219933,0.5,0.0,0,False,
195,0.09137001532600236,-38375,33873,0,0,0.0,APPROACHING,2.6350269555545935,0.5,0.0,0,False,
196,0.08832434814846896,-38375,33873,0,0,0.0,APPROACHING,2.6438593903694403,0.5,0.0,0,False,
197,0.08538020321018669,-38375,33873,0,0,0.0,APPROACHING,2.652397410690459,0.5,0.0,0,False,
198,0.08253419643651377,-38375,33873,0,0,0.0,APPROACHING,2.6606508303341103,0.5,0.0,0,False,
199,0.07978305655529669,-38375,33873,0,0,0.0,APPROACHING,2.66862913598964,0.5,0.0,0,False,
200,0.07712362133678674,-38375,33873,0,0,0.0,APPROACHING,2.676341498123319,0.5,0.0,0,False,
201,0.07455283395889382,-38375,33873,0,0,0.0,APPROACHING,2.683796781519208,0.5,0.0,0,False,
202,0.07206773949359743,-38375,33873,0,0,0.0,APPROACHING,2.691003555468568,0.5,0.0,0,False,
203,0.06966548151047751,-38375,33873,0,0,0.0,APPROACHING,2.6979701036196158,0.5,0.0,0,False,
204,0.06734329879346154,-38375,33873,0,0,0.0,APPROACHING,2.704704433498962,0.5,0.0,0,False,
205,0.06509852216701277,-38375,33873,0,0,0.0,APPROACHING,2.711214285715663,0.5,0.0,0,False,
206,0.06292857142811241,-38375,33873,0,0,0.0,APPROACHING,2.7175071428584743,0.5,0.0,0,False,
207,0.0608309523805087,-38375,33873,0,0,0.0,APPROACHING,2.7235902380965253,0.5,0.0,0,False,
208,0.058803253967825014,-38375,33873,0,0,0.0,APPROACHING,2.7294705634933076,0.5,0.0,0,False,
209,0.05684314550223091,-39046,34495,0,0,0.0,APPROACHING,2.735154878043531,0.5,0.0,0,False,
210,0.054948373985489844,-39046,34495,0,0,0.0,APPROACHING,2.7406497154420797,0.5,0.0,0,False,
211,0.05311676151930689,-39046,34495,0,0,0.0,APPROACHING,2.7459613915940104,0.5,0.0,0,False,
212,0.05134620280199664,-39046,34495,0,0,0.0,APPROACHING,2.75109601187421,0.5,0.0,0,False,
213,0.049634662708596775,-39046,34495,0,0,0.0,APPROACHING,2.75605947814507,0.5,0.0,0,False,
214,0.04798017395164353,-39046,34495,0,0,0.0,APPROACHING,2.7608574955402343,0.5,0.0,0,False,
215,0.04638083481992203,-39046,34495,0,0,0.0,APPROACHING,2.7654955790222266,0.5,0.0,0,False,
216,0.044834806992591236,-39046,34495,0,0,0.0,APPROACHING,2.7699790597214857,0.5,0.0,0,False,
217,0.04334031342617155,-39046,34495,0,0,0.0,APPROACHING,2.7743130910641027,0.5,0.0,0,False,
218,0.041895636311965884,-39046,34495,0,0,0.0,APPROACHING,2.7785026546952993,0.5,0.0,0,False,
219,0.04049911510156701,-39046,34495,0,0,0.0,APPROACHING,2.782552566205456,0.5,0.0,0,False,
220,0.0,-39046,34495,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
221,0.0,-39046,34495,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
222,0.0,-39046,34495,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
223,0.0,-39046,34495,0,0,0.0,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
224,0.0,-39339,34825,0,0,0.045454545454545456,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
225,0.0,-39339,34825,0,0,0.09090909090909091,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
226,0.0,-39339,34825,0,0,0.13636363636363638,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
227,0.0,-39339,34825,0,0,0.18181818181818182,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
228,0.0,-39339,34825,0,0,0.22727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
229,0.0,-39339,34825,0,0,0.2727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
230,0.0,-39339,34825,0,0,0.3181818181818181,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
231,0.0,-39339,34825,0,0,0.3636363636363636,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
232,0.0,-39339,34825,0,0,0.409090909090909,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
233,0.0,-39339,34825,0,0,0.4545454545454545,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
234,0.0,-39339,34825,0,0,0.4999999999999999,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
235,0.0,-39339,34825,0,0,0.5454545454545454,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
236,0.0,-39339,34825,0,0,0.5909090909090908,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
237,0.0,-39339,34825,0,0,0.6363636363636364,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
238,0.0,-39339,34825,0,0,0.6818181818181819,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
239,0.0,-39339,34825,0,0,0.7272727272727274,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
240,0.0,-39375,34855,0,0,0.7727272727272728,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
241,0.0,-39375,34855,0,0,0.8181818181818183,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
242,0.0,-39375,34855,0,0,0.8636363636363639,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
243,0.0,-39375,34855,0,0,0.9090909090909092,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
244,0.0,-39375,34855,0,0,0.9545454545454547,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
245,0.0,-39375,34855,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
246,0.0,-39375,34855,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
247,0.0,-39375,34855,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
248,0.0,-39375,34855,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
249,0.0,-39375,34855,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
250,0.0,-39375,34855,0,0,1.0,BENIH_DORONG,2.782552566205456,0.5,0.0,0,False,
251,0.0,-39375,34855,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
252,0.0,-39375,34855,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
253,0.0,-39375,34855,0,0,1.0,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
254,0.0,-39375,34855,0,0,0.9545454545454546,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
255,0.0,-39375,34855,0,0,0.9090909090909091,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
256,0.0,-39375,34855,0,0,0.8636363636363636,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
257,0.0,-39375,34855,0,0,0.8181818181818181,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
258,0.0,-39375,34855,0,0,0.7727272727272727,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
259,0.0,-39375,34855,0,0,0.7272727272727273,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
